memorySpeedId,motherboardId,memorySpeed,createdAt,updatedAt
410,31,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
411,31,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
412,31,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
413,31,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
414,31,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
415,31,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
416,31,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
417,31,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
418,32,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
419,32,DDR5-5800,11/25/2024 20:35,11/25/2024 20:35
420,32,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
421,32,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
422,32,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
423,32,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
424,32,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
425,32,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
426,32,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
427,32,DDR5-7400,11/25/2024 20:35,11/25/2024 20:35
428,32,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
429,32,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
430,32,DDR5-7900,11/25/2024 20:35,11/25/2024 20:35
431,32,DDR5-7950,11/25/2024 20:35,11/25/2024 20:35
432,32,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
433,32,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
434,32,DDR5-8266,11/25/2024 20:35,11/25/2024 20:35
435,32,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
436,32,DDR5-8600,11/25/2024 20:35,11/25/2024 20:35
437,32,DDR5-8800,11/25/2024 20:35,11/25/2024 20:35
438,32,DDR5-8933,11/25/2024 20:35,11/25/2024 20:35
439,32,DDR5-9066,11/25/2024 20:35,11/25/2024 20:35
440,32,DDR5-9200,11/25/2024 20:35,11/25/2024 20:35
441,32,DDR5-9333,11/25/2024 20:35,11/25/2024 20:35
442,32,DDR5-9466,11/25/2024 20:35,11/25/2024 20:35
443,32,DDR5-9500,11/25/2024 20:35,11/25/2024 20:35
444,33,DDR5-4400,11/25/2024 20:35,11/25/2024 20:35
445,33,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
446,33,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
447,33,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
448,33,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
449,33,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
450,33,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
451,33,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
452,33,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
453,33,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
454,33,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
455,33,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
456,33,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
457,33,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
458,33,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
459,33,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
460,34,DDR5-4400,11/25/2024 20:35,11/25/2024 20:35
461,34,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
462,34,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
463,34,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
464,34,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
465,34,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
466,34,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
467,34,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
468,34,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
469,34,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
470,34,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
471,34,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
472,34,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
473,34,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
474,34,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
475,34,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
476,34,DDR5-8800,11/25/2024 20:35,11/25/2024 20:35
477,34,DDR5-9066,11/25/2024 20:35,11/25/2024 20:35
478,35,DDR5-5000,11/25/2024 20:35,11/25/2024 20:35
479,35,DDR5-5400,11/25/2024 20:35,11/25/2024 20:35
480,35,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
481,35,DDR5-5800,11/25/2024 20:35,11/25/2024 20:35
482,35,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
483,35,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
484,35,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
485,35,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
486,35,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
487,35,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
488,35,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
489,35,DDR5-7400,11/25/2024 20:35,11/25/2024 20:35
490,35,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
491,35,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
492,35,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
493,35,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
494,35,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
495,35,DDR5-8600,11/25/2024 20:35,11/25/2024 20:35
496,36,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
497,36,DDR5-5800,11/25/2024 20:35,11/25/2024 20:35
498,36,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
499,36,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
500,36,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
501,36,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
502,36,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
503,36,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
504,36,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
505,36,DDR5-7400,11/25/2024 20:35,11/25/2024 20:35
506,36,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
507,36,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
508,36,DDR5-7900,11/25/2024 20:35,11/25/2024 20:35
509,36,DDR5-7950,11/25/2024 20:35,11/25/2024 20:35
510,36,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
511,36,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
512,36,DDR5-8266,11/25/2024 20:35,11/25/2024 20:35
513,36,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
514,36,DDR5-8600,11/25/2024 20:35,11/25/2024 20:35
515,36,DDR5-8800,11/25/2024 20:35,11/25/2024 20:35
516,37,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
517,37,DDR5-5000,11/25/2024 20:35,11/25/2024 20:35
518,37,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
519,37,DDR5-5400,11/25/2024 20:35,11/25/2024 20:35
520,37,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
521,37,DDR5-5800,11/25/2024 20:35,11/25/2024 20:35
522,37,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
523,37,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
524,37,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
525,37,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
526,37,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
527,37,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
528,37,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
529,37,DDR5-7400,11/25/2024 20:35,11/25/2024 20:35
530,37,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
531,37,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
532,37,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
533,37,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
534,37,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
535,37,DDR5-8600,11/25/2024 20:35,11/25/2024 20:35
536,37,DDR5-8800,11/25/2024 20:35,11/25/2024 20:35
537,37,DDR5-9000,11/25/2024 20:35,11/25/2024 20:35
538,37,DDR5-9200,11/25/2024 20:35,11/25/2024 20:35
539,38,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
540,38,DDR5-5800,11/25/2024 20:35,11/25/2024 20:35
541,38,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
542,38,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
543,38,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
544,38,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
545,38,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
546,38,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
547,38,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
548,38,DDR5-7400,11/25/2024 20:35,11/25/2024 20:35
549,38,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
550,38,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
551,38,DDR5-7900,11/25/2024 20:35,11/25/2024 20:35
552,38,DDR5-7950,11/25/2024 20:35,11/25/2024 20:35
553,38,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
554,38,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
555,38,DDR5-8266,11/25/2024 20:35,11/25/2024 20:35
556,38,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
557,38,DDR5-8600,11/25/2024 20:35,11/25/2024 20:35
558,38,DDR5-8800,11/25/2024 20:35,11/25/2024 20:35
559,39,DDR5-4400,11/25/2024 20:35,11/25/2024 20:35
560,39,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
561,39,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
562,39,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
563,39,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
564,39,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
565,39,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
566,39,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
567,39,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
568,39,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
569,39,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
570,39,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
571,39,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
572,39,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
573,39,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
574,39,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
575,40,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
576,40,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
577,40,DDR5-8600,11/25/2024 20:35,11/25/2024 20:35
578,41,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
579,41,DDR5-5000,11/25/2024 20:35,11/25/2024 20:35
580,41,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
581,41,DDR5-5400,11/25/2024 20:35,11/25/2024 20:35
582,41,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
583,41,DDR5-5800,11/25/2024 20:35,11/25/2024 20:35
584,41,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
585,41,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
586,41,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
587,41,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
588,41,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
589,41,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
590,41,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
591,41,DDR5-7400,11/25/2024 20:35,11/25/2024 20:35
592,41,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
593,41,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
594,41,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
595,41,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
596,41,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
597,41,DDR5-8600,11/25/2024 20:35,11/25/2024 20:35
598,42,DDR5-4400,11/25/2024 20:35,11/25/2024 20:35
599,42,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
600,42,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
601,42,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
602,42,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
603,42,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
604,42,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
605,42,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
606,42,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
607,42,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
608,42,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
609,42,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
610,42,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
611,42,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
612,42,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
613,42,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
614,43,DDR5-4400,11/25/2024 20:35,11/25/2024 20:35
615,43,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
616,43,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
617,43,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
618,43,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
619,43,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
620,43,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
621,43,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
622,43,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
623,43,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
624,43,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
625,43,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
626,43,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
627,43,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
628,43,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
629,43,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
630,44,DDR5-4400,11/25/2024 20:35,11/25/2024 20:35
631,44,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
632,44,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
633,44,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
634,44,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
635,44,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
636,44,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
637,44,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
638,44,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
639,44,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
640,44,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
641,44,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
642,44,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
643,44,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
644,44,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
645,44,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
646,44,DDR5-8800,11/25/2024 20:35,11/25/2024 20:35
647,44,DDR5-9066,11/25/2024 20:35,11/25/2024 20:35
648,45,DDR5-4400,11/25/2024 20:35,11/25/2024 20:35
649,45,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
650,45,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
651,45,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
652,45,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
653,45,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
654,45,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
655,45,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
656,45,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
657,45,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
658,45,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
659,45,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
660,45,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
661,45,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
662,45,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
663,45,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
664,45,DDR5-8800,11/25/2024 20:35,11/25/2024 20:35
665,45,DDR5-9066,11/25/2024 20:35,11/25/2024 20:35
666,45,DDR5-9200,11/25/2024 20:35,11/25/2024 20:35
667,45,DDR5-9333,11/25/2024 20:35,11/25/2024 20:35
668,45,DDR5-9466,11/25/2024 20:35,11/25/2024 20:35
669,46,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
670,46,DDR5-5800,11/25/2024 20:35,11/25/2024 20:35
671,46,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
672,46,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
673,46,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
674,46,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
675,46,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
676,46,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
677,46,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
678,46,DDR5-7400,11/25/2024 20:35,11/25/2024 20:35
679,46,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
680,46,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
681,46,DDR5-7900,11/25/2024 20:35,11/25/2024 20:35
682,46,DDR5-7950,11/25/2024 20:35,11/25/2024 20:35
683,46,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
684,46,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
685,46,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
686,46,DDR5-8600,11/25/2024 20:35,11/25/2024 20:35
687,46,DDR5-8800,11/25/2024 20:35,11/25/2024 20:35
688,46,DDR5-8933,11/25/2024 20:35,11/25/2024 20:35
689,46,DDR5-9066,11/25/2024 20:35,11/25/2024 20:35
690,46,DDR5-9200,11/25/2024 20:35,11/25/2024 20:35
691,46,DDR5-9333,11/25/2024 20:35,11/25/2024 20:35
692,46,DDR5-9466,11/25/2024 20:35,11/25/2024 20:35
693,46,DDR5-9500,11/25/2024 20:35,11/25/2024 20:35
694,47,DDR5-4400,11/25/2024 20:35,11/25/2024 20:35
695,47,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
696,47,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
697,47,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
698,47,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
699,47,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
700,47,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
701,47,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
702,47,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
703,47,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
704,47,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
705,47,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
706,47,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
707,47,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
708,47,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
709,47,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
710,48,DDR5-4400,11/25/2024 20:35,11/25/2024 20:35
711,48,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
712,48,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
713,48,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
714,48,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
715,48,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
716,48,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
717,48,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
718,48,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
719,48,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
720,48,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
721,48,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
722,48,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
723,48,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
724,48,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
725,48,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
726,48,DDR5-8800,11/25/2024 20:35,11/25/2024 20:35
727,48,DDR5-9066,11/25/2024 20:35,11/25/2024 20:35
728,49,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
729,49,DDR5-5000,11/25/2024 20:35,11/25/2024 20:35
730,49,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
731,49,DDR5-5400,11/25/2024 20:35,11/25/2024 20:35
732,49,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
733,49,DDR5-5800,11/25/2024 20:35,11/25/2024 20:35
734,49,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
735,49,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
736,49,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
737,49,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
738,49,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
739,49,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
740,49,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
741,49,DDR5-7400,11/25/2024 20:35,11/25/2024 20:35
742,49,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
743,49,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
744,49,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
745,49,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
746,49,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
747,49,DDR5-8600,11/25/2024 20:35,11/25/2024 20:35
748,49,DDR5-8800,11/25/2024 20:35,11/25/2024 20:35
749,49,DDR5-9000,11/25/2024 20:35,11/25/2024 20:35
750,49,DDR5-9200,11/25/2024 20:35,11/25/2024 20:35
751,49,DDR5-9400,11/25/2024 20:35,11/25/2024 20:35
752,49,DDR5-9600,11/25/2024 20:35,11/25/2024 20:35
753,50,DDR5-4400,11/25/2024 20:35,11/25/2024 20:35
754,50,DDR5-4800,11/25/2024 20:35,11/25/2024 20:35
755,50,DDR5-5200,11/25/2024 20:35,11/25/2024 20:35
756,50,DDR5-5600,11/25/2024 20:35,11/25/2024 20:35
757,50,DDR5-6000,11/25/2024 20:35,11/25/2024 20:35
758,50,DDR5-6200,11/25/2024 20:35,11/25/2024 20:35
759,50,DDR5-6400,11/25/2024 20:35,11/25/2024 20:35
760,50,DDR5-6600,11/25/2024 20:35,11/25/2024 20:35
761,50,DDR5-6800,11/25/2024 20:35,11/25/2024 20:35
762,50,DDR5-7000,11/25/2024 20:35,11/25/2024 20:35
763,50,DDR5-7200,11/25/2024 20:35,11/25/2024 20:35
764,50,DDR5-7600,11/25/2024 20:35,11/25/2024 20:35
765,50,DDR5-7800,11/25/2024 20:35,11/25/2024 20:35
766,50,DDR5-8000,11/25/2024 20:35,11/25/2024 20:35
767,50,DDR5-8200,11/25/2024 20:35,11/25/2024 20:35
768,50,DDR5-8400,11/25/2024 20:35,11/25/2024 20:35
769,51,DDR5-4800,11/25/2024 21:07,11/25/2024 21:07
770,51,DDR5-5000,11/25/2024 21:07,11/25/2024 21:07
771,51,DDR5-5200,11/25/2024 21:07,11/25/2024 21:07
772,51,DDR5-5400,11/25/2024 21:07,11/25/2024 21:07
773,51,DDR5-5600,11/25/2024 21:07,11/25/2024 21:07
774,51,DDR5-5800,11/25/2024 21:07,11/25/2024 21:07
775,51,DDR5-6000,11/25/2024 21:07,11/25/2024 21:07
776,51,DDR5-6200,11/25/2024 21:07,11/25/2024 21:07
777,51,DDR5-6400,11/25/2024 21:07,11/25/2024 21:07
778,51,DDR5-6600,11/25/2024 21:07,11/25/2024 21:07
779,51,DDR5-6800,11/25/2024 21:07,11/25/2024 21:07
780,51,DDR5-7000,11/25/2024 21:07,11/25/2024 21:07
781,51,DDR5-7200,11/25/2024 21:07,11/25/2024 21:07
782,51,DDR5-7400,11/25/2024 21:07,11/25/2024 21:07
783,51,DDR5-7600,11/25/2024 21:07,11/25/2024 21:07
784,51,DDR5-7800,11/25/2024 21:07,11/25/2024 21:07
785,51,DDR5-8000,11/25/2024 21:07,11/25/2024 21:07
786,52,DDR5-4800,11/25/2024 21:07,11/25/2024 21:07
787,52,DDR5-5000,11/25/2024 21:07,11/25/2024 21:07
788,52,DDR5-5200,11/25/2024 21:07,11/25/2024 21:07
789,52,DDR5-5400,11/25/2024 21:07,11/25/2024 21:07
790,52,DDR5-5600,11/25/2024 21:07,11/25/2024 21:07
791,52,DDR5-5800,11/25/2024 21:07,11/25/2024 21:07
792,52,DDR5-6000,11/25/2024 21:07,11/25/2024 21:07
793,52,DDR5-6200,11/25/2024 21:07,11/25/2024 21:07
794,52,DDR5-6400,11/25/2024 21:07,11/25/2024 21:07
795,52,DDR5-6600,11/25/2024 21:07,11/25/2024 21:07
796,52,DDR5-6800,11/25/2024 21:07,11/25/2024 21:07
797,52,DDR5-7000,11/25/2024 21:07,11/25/2024 21:07
798,52,DDR5-7200,11/25/2024 21:07,11/25/2024 21:07
799,52,DDR5-7400,11/25/2024 21:07,11/25/2024 21:07
800,52,DDR5-7600,11/25/2024 21:07,11/25/2024 21:07
801,52,DDR5-7800,11/25/2024 21:07,11/25/2024 21:07
802,53,DDR5-4800,11/25/2024 21:07,11/25/2024 21:07
803,53,DDR5-5000,11/25/2024 21:07,11/25/2024 21:07
804,53,DDR5-5200,11/25/2024 21:07,11/25/2024 21:07
805,53,DDR5-5400,11/25/2024 21:07,11/25/2024 21:07
806,53,DDR5-5600,11/25/2024 21:07,11/25/2024 21:07
807,53,DDR5-5800,11/25/2024 21:07,11/25/2024 21:07
808,53,DDR5-6000,11/25/2024 21:07,11/25/2024 21:07
809,53,DDR5-6200,11/25/2024 21:07,11/25/2024 21:07
810,53,DDR5-6400,11/25/2024 21:07,11/25/2024 21:07
811,53,DDR5-6600,11/25/2024 21:07,11/25/2024 21:07
812,53,DDR5-6800,11/25/2024 21:07,11/25/2024 21:07
813,53,DDR5-7000,11/25/2024 21:07,11/25/2024 21:07
814,53,DDR5-7200,11/25/2024 21:07,11/25/2024 21:07
815,53,DDR5-7400,11/25/2024 21:07,11/25/2024 21:07
816,53,DDR5-7600,11/25/2024 21:07,11/25/2024 21:07
817,53,DDR5-7800,11/25/2024 21:07,11/25/2024 21:07
818,53,DDR5-8000,11/25/2024 21:07,11/25/2024 21:07
819,54,DDR5-4800,11/25/2024 21:07,11/25/2024 21:07
